Raw_with_holes,Spatial_without_holes
63.619099999999996,63.619099999999996
63.60059999999999,63.60059999999999
63.6571,63.6571
63.5769,63.5769
63.5506,63.5506
63.6157,63.6157
63.6167,63.6167
63.653999999999996,63.653999999999996
63.6935,63.6935
63.565400000000004,63.565400000000004
63.6015,63.6015
63.707100000000004,63.707100000000004
63.665400000000005,63.665400000000005
63.507400000000004,63.507400000000004
63.5466,63.5466
63.7077,63.7077
63.640699999999995,63.640699999999995
63.5846,63.5846
63.7648,63.7648
63.6185,63.6185
63.5985,63.5985
63.74229999999999,63.74229999999999
63.6127,63.6127
63.612,63.612
63.557399999999994,63.557399999999994
63.6892,63.6892
63.7096,63.7096
63.7336,63.7336
63.5543,63.5543
63.6571,63.6571
63.6571,63.6571
63.5225,63.5225
63.631800000000005,63.631800000000005
63.511700000000005,63.511700000000005
63.443799999999996,63.443799999999996
63.4336,63.4336
63.7022,63.7022
63.6278,63.6278
63.5596,63.5596
63.571299999999994,63.571299999999994
63.684,63.684
63.684,63.684
63.595400000000005,63.595400000000005
63.627500000000005,63.627500000000005
63.60059999999999,63.60059999999999
63.5068,63.5068
63.644800000000004,63.644800000000004
63.55800000000001,63.55800000000001
63.5691,63.5691
63.76199999999999,63.76199999999999
63.55309999999999,63.55309999999999
63.5312,63.5312
63.5312,63.5312
63.56230000000001,63.56230000000001
63.5401,63.5401
63.598200000000006,63.598200000000006
63.669799999999995,63.669799999999995
63.6802,63.6802
63.5951,63.5951
63.708,63.708
63.6293,63.6293
63.782700000000006,63.782700000000006
63.617900000000006,63.617900000000006
63.617900000000006,63.617900000000006
63.59780000000001,63.59780000000001
63.692899999999995,63.692899999999995
63.688900000000004,63.688900000000004
63.638600000000004,63.638600000000004
63.609300000000005,63.609300000000005
63.6478,63.6478
63.6482,63.6482
63.6846,63.6846
63.695100000000004,63.695100000000004
63.625299999999996,63.625299999999996
63.625299999999996,63.625299999999996
63.498200000000004,63.498200000000004
63.5864,63.5864
63.611700000000006,63.611700000000006
63.578100000000006,63.578100000000006
63.6046,63.6046
63.6679,63.6679
63.666999999999994,63.666999999999994
63.6719,63.6719
63.5506,63.5506
63.5482,63.5482
63.682399999999994,63.682399999999994
63.557399999999994,63.557399999999994
63.6466,63.6466
63.687000000000005,63.687000000000005
63.630900000000004,63.630900000000004
63.6679,63.6679
63.7552,63.7552
63.54070000000001,63.54070000000001
63.5466,63.5466
63.7074,63.7074
63.6111,63.6111
63.448499999999996,63.448499999999996
63.659,63.659
63.6139,63.6139
63.6262,63.6262
63.4003,63.4003
63.58089999999999,63.58089999999999
63.742900000000006,63.742900000000006
63.6451,63.6451
63.500299999999996,63.500299999999996
63.467,63.467
63.641400000000004,63.641400000000004
63.659600000000005,63.659600000000005
63.7435,63.7435
63.5528,63.5528
63.63799999999999,63.63799999999999
63.7293,63.7293
63.571299999999994,63.571299999999994
63.6,63.6
63.5278,63.5278
63.5707,63.5707
63.645700000000005,63.645700000000005
63.631499999999996,63.631499999999996
63.73950000000001,63.73950000000001
63.521300000000004,63.521300000000004
63.665400000000005,63.665400000000005
63.621,63.621
63.6849,63.6849
63.63799999999999,63.63799999999999
63.5836,63.5836
63.6463,63.6463
63.6235,63.6235
63.6864,63.6864
63.6509,63.6509
63.637299999999996,63.637299999999996
63.7691,63.7691
63.628099999999996,63.628099999999996
63.56079999999999,63.56079999999999
63.689499999999995,63.689499999999995
63.669399999999996,63.669399999999996
63.655899999999995,63.655899999999995
63.758,63.758
63.686699999999995,63.686699999999995
63.6911,63.6911
63.687000000000005,63.687000000000005
63.5957,63.5957
63.665099999999995,63.665099999999995
63.6738,63.6738
63.565400000000004,63.565400000000004
63.62409999999999,63.62409999999999
63.521300000000004,63.521300000000004
63.7417,63.7417
63.688599999999994,63.688599999999994
63.706799999999994,63.706799999999994
63.5799,63.5799
63.664500000000004,63.664500000000004
63.5096,63.5096
63.595400000000005,63.595400000000005
63.6975,63.6975
63.65,63.65
63.721000000000004,63.721000000000004
63.631800000000005,63.631800000000005
63.552200000000006,63.552200000000006
63.5898,63.5898
63.6605,63.6605
63.683299999999996,63.683299999999996
63.638600000000004,63.638600000000004
63.496300000000005,63.496300000000005
63.4617,63.4617
63.666999999999994,63.666999999999994
63.5904,63.5904
63.6355,63.6355
63.617599999999996,63.617599999999996
63.6,63.6
63.6383,63.6383
63.55,63.55
63.55650000000001,63.55650000000001
63.6404,63.6404
63.58669999999999,63.58669999999999
63.5732,63.5732
63.661100000000005,63.661100000000005
63.625600000000006,63.625600000000006
63.5343,63.5343
63.608,63.608
63.688599999999994,63.688599999999994
63.681200000000004,63.681200000000004
63.6691,63.6691
63.565099999999994,63.565099999999994
63.6259,63.6259
63.663000000000004,63.663000000000004
63.57469999999999,63.57469999999999
63.7281,63.7281
63.5735,63.5735
63.551500000000004,63.551500000000004
63.836099999999995,63.836099999999995
63.6139,63.6139
63.7309,63.7309
63.6478,63.6478
63.6361,63.6361
63.653400000000005,63.653400000000005
63.7043,63.7043
63.528099999999995,63.528099999999995
63.688900000000004,63.688900000000004
63.611700000000006,63.611700000000006
63.6475,63.6475
63.5207,63.5207
63.7031,63.7031
63.649699999999996,63.649699999999996
63.697199999999995,63.697199999999995
63.611399999999996,63.611399999999996
63.669399999999996,63.669399999999996
63.6605,63.6605
63.5636,63.5636
63.563,63.563
63.5833,63.5833
63.7941,63.7941
63.59479999999999,63.59479999999999
63.7022,63.7022
63.5617,63.5617
63.6485,63.6485
63.5923,63.5923
63.6349,63.6349
63.5398,63.5398
63.759299999999996,63.759299999999996
63.6753,63.6753
63.661699999999996,63.661699999999996
63.639500000000005,63.639500000000005
63.559,63.559
63.495400000000004,63.495400000000004
63.5139,63.5139
63.52100000000001,63.52100000000001
63.667300000000004,63.667300000000004
63.6864,63.6864
63.483999999999995,63.483999999999995
63.660799999999995,63.660799999999995
63.5698,63.5698
63.636700000000005,63.636700000000005
63.5309,63.5309
63.632999999999996,63.632999999999996
63.5549,63.5549
63.7373,63.7373
63.6537,63.6537
63.59479999999999,63.59479999999999
63.565400000000004,63.565400000000004
63.55,63.55
63.627199999999995,63.627199999999995
63.7661,63.7661
63.649699999999996,63.649699999999996
63.669399999999996,63.669399999999996
63.6478,63.6478
63.758,63.758
63.671299999999995,63.671299999999995
63.61019999999999,63.61019999999999
63.599399999999996,63.599399999999996
63.645700000000005,63.645700000000005
63.6599,63.6599
63.61019999999999,63.61019999999999
63.5969,63.5969
63.619099999999996,63.619099999999996
63.7537,63.7537
63.6485,63.6485
63.696299999999994,63.696299999999994
63.722199999999994,63.722199999999994
63.5941,63.5941
63.5861,63.5861
63.734,63.734
63.7728,63.7728
63.475300000000004,63.475300000000004
63.571299999999994,63.571299999999994
63.486399999999996,63.486399999999996
63.5556,63.5556
63.5525,63.5525
63.6043,63.6043
63.4707,63.4707
63.6877,63.6877
63.7046,63.7046
63.7398,63.7398
63.646899999999995,63.646899999999995
63.7099,63.7099
63.5759,63.5759
63.675599999999996,63.675599999999996
63.66270000000001,63.66270000000001
63.5438,63.5438
63.7525,63.7525
63.671,63.671
63.5648,63.5648
63.7031,63.7031
63.641099999999994,63.641099999999994
63.5167,63.5167
63.52719999999999,63.52719999999999
63.496300000000005,63.496300000000005
63.655899999999995,63.655899999999995
63.665099999999995,63.665099999999995
63.5509,63.5509
63.566100000000006,63.566100000000006
63.6519,63.6519
63.5873,63.5873
63.4232,63.4232
63.7633,63.7633
63.54260000000001,63.54260000000001
63.613299999999995,63.613299999999995
63.5204,63.5204
63.63799999999999,63.63799999999999
63.6398,63.6398
63.668800000000005,63.668800000000005
63.4602,63.4602
63.6019,63.6019
63.6204,63.6204
63.486399999999996,63.486399999999996
63.5451,63.5451
63.5972,63.5972
63.7392,63.7392
63.65769999999999,63.65769999999999
63.5923,63.5923
63.507400000000004,63.507400000000004
63.826899999999995,63.826899999999995
63.65769999999999,63.65769999999999
63.5923,63.5923
63.448499999999996,63.448499999999996
63.5534,63.5534
63.70400000000001,63.70400000000001
63.5957,63.5957
63.45190000000001,63.45190000000001
63.6883,63.6883
63.7111,63.7111
63.5586,63.5586
63.763000000000005,63.763000000000005
63.5506,63.5506
63.717,63.717
63.531499999999994,63.531499999999994
63.7605,63.7605
63.67620000000001,63.67620000000001
63.5414,63.5414
63.6482,63.6482
63.763000000000005,63.763000000000005
63.5941,63.5941
63.678999999999995,63.678999999999995
63.609,63.609
63.511700000000005,63.511700000000005
63.76199999999999,63.76199999999999
63.653400000000005,63.653400000000005
63.677499999999995,63.677499999999995
63.6935,63.6935
63.70400000000001,63.70400000000001
63.6321,63.6321
63.7448,63.7448
63.6154,63.6154
63.599399999999996,63.599399999999996
63.605900000000005,63.605900000000005
63.578100000000006,63.578100000000006
63.67040000000001,63.67040000000001
63.6475,63.6475
63.6941,63.6941
63.7494,63.7494
63.59780000000001,63.59780000000001
63.7139,63.7139
63.5602,63.5602
63.57620000000001,63.57620000000001
63.675000000000004,63.675000000000004
63.6188,63.6188
63.5756,63.5756
63.513299999999994,63.513299999999994
63.5679,63.5679
63.516099999999994,63.516099999999994
63.7864,63.7864
63.645700000000005,63.645700000000005
63.5438,63.5438
63.7157,63.7157
63.6182,63.6182
63.5818,63.5818
63.547799999999995,63.547799999999995
63.7108,63.7108
63.6139,63.6139
63.675000000000004,63.675000000000004
63.700599999999994,63.700599999999994
63.6228,63.6228
63.593500000000006,63.593500000000006
63.6639,63.6639
63.6562,63.6562
63.7494,63.7494
63.6639,63.6639
63.6361,63.6361
63.6769,63.6769
63.734,63.734
63.5645,63.5645
63.538,63.538
63.6423,63.6423
63.727500000000006,63.727500000000006
63.6623,63.6623
63.4694,63.4694
63.682399999999994,63.682399999999994
63.59479999999999,63.59479999999999
63.637699999999995,63.637699999999995
63.63799999999999,63.63799999999999
63.7432,63.7432
63.7127,63.7127
63.634,63.634
63.5438,63.5438
63.6201,63.6201
63.7509,63.7509
63.637699999999995,63.637699999999995
63.6682,63.6682
63.7537,63.7537
63.5892,63.5892
63.5914,63.5914
63.6799,63.6799
63.619800000000005,63.619800000000005
63.6108,63.6108
63.5466,63.5466
63.5679,63.5679
63.6293,63.6293
63.6985,63.6985
63.4991,63.4991
63.6633,63.6633
63.6772,63.6772
63.7139,63.7139
63.6401,63.6401
63.6877,63.6877
63.56270000000001,63.56270000000001
63.7099,63.7099
63.5895,63.5895
63.591699999999996,63.591699999999996
63.7028,63.7028
63.603699999999996,63.603699999999996
63.5701,63.5701
63.5025,63.5025
63.4886,63.4886
63.70249999999999,63.70249999999999
63.516099999999994,63.516099999999994
63.6664,63.6664
63.675599999999996,63.675599999999996
63.55460000000001,63.55460000000001
63.571299999999994,63.571299999999994
63.663000000000004,63.663000000000004
63.6941,63.6941
63.5596,63.5596
63.607400000000005,63.607400000000005
63.7892,63.7892
63.5694,63.5694
63.754900000000006,63.754900000000006
63.6077,63.6077
63.6519,63.6519
63.6605,63.6605
63.599399999999996,63.599399999999996
63.6969,63.6969
63.5509,63.5509
63.6003,63.6003
63.5907,63.5907
63.6111,63.6111
63.6586,63.6586
63.6482,63.6482
63.5657,63.5657
63.6478,63.6478
63.675000000000004,63.675000000000004
63.6327,63.6327
63.5543,63.5543
63.64880000000001,63.64880000000001
63.6781,63.6781
63.7642,63.7642
63.517599999999995,63.517599999999995
63.7401,63.7401
63.609,63.609
63.6086,63.6086
63.71019999999999,63.71019999999999
63.6185,63.6185
63.5241,63.5241
63.71019999999999,63.71019999999999
63.657399999999996,63.657399999999996
63.6926,63.6926
63.46079999999999,63.46079999999999
63.505900000000004,63.505900000000004
63.5549,63.5549
63.717,63.717
63.770700000000005,63.770700000000005
63.5784,63.5784
63.551899999999996,63.551899999999996
63.7247,63.7247
63.6361,63.6361
63.5941,63.5941
63.668499999999995,63.668499999999995
63.537699999999994,63.537699999999994
63.5775,63.5775
63.6815,63.6815
63.754900000000006,63.754900000000006
63.753099999999996,63.753099999999996
63.658,63.658
63.454299999999996,63.454299999999996
63.7281,63.7281
63.6142,63.6142
63.7052,63.7052
63.402800000000006,63.402800000000006
63.70590000000001,63.70590000000001
63.56849999999999,63.56849999999999
63.6599,63.6599
63.500299999999996,63.500299999999996
63.656800000000004,63.656800000000004
63.637699999999995,63.637699999999995
63.73330000000001,63.73330000000001
63.800000000000004,63.800000000000004
63.6398,63.6398
63.7012,63.7012
63.646,63.646
63.7173,63.7173
63.625600000000006,63.625600000000006
63.6028,63.6028
63.5352,63.5352
63.768800000000006,63.768800000000006
63.6219,63.6219
63.537699999999994,63.537699999999994
63.667300000000004,63.667300000000004
63.6346,63.6346
63.7667,63.7667
63.617599999999996,63.617599999999996
63.7028,63.7028
63.7213,63.7213
63.605199999999996,63.605199999999996
63.64379999999999,63.64379999999999
63.7114,63.7114
63.496300000000005,63.496300000000005
63.6336,63.6336
63.5506,63.5506
63.50710000000001,63.50710000000001
63.671,63.671
63.621,63.621
63.5722,63.5722
63.65650000000001,63.65650000000001
63.773199999999996,63.773199999999996
63.537699999999994,63.537699999999994
63.654900000000005,63.654900000000005
63.585800000000006,63.585800000000006
63.6278,63.6278
63.5062,63.5062
63.641099999999994,63.641099999999994
63.5732,63.5732
63.56230000000001,63.56230000000001
63.6719,63.6719
63.6188,63.6188
63.683299999999996,63.683299999999996
63.7676,63.7676
63.6769,63.6769
63.504000000000005,63.504000000000005
63.683,63.683
63.612,63.612
63.6639,63.6639
63.6383,63.6383
63.696299999999994,63.696299999999994
63.6207,63.6207
63.4972,63.4972
63.654599999999995,63.654599999999995
63.7259,63.7259
63.5127,63.5127
63.663000000000004,63.663000000000004
63.627500000000005,63.627500000000005
63.6537,63.6537
63.58089999999999,63.58089999999999
63.6049,63.6049
63.6123,63.6123
63.46079999999999,63.46079999999999
63.55929999999999,63.55929999999999
63.6188,63.6188
63.59780000000001,63.59780000000001
63.585499999999996,63.585499999999996
63.6349,63.6349
63.6802,63.6802
63.6657,63.6657
63.565099999999994,63.565099999999994
63.754,63.754
63.462700000000005,63.462700000000005
63.43299999999999,63.43299999999999
63.7034,63.7034
63.551899999999996,63.551899999999996
63.6142,63.6142
63.5448,63.5448
63.6725,63.6725
63.6154,63.6154
63.672200000000004,63.672200000000004
63.71639999999999,63.71639999999999
63.7497,63.7497
63.5898,63.5898
63.7065,63.7065
63.5975,63.5975
63.6043,63.6043
63.5509,63.5509
63.706799999999994,63.706799999999994
63.6648,63.6648
63.6336,63.6336
63.5414,63.5414
63.645700000000005,63.645700000000005
63.6031,63.6031
63.6321,63.6321
63.6769,63.6769
63.5225,63.5225
63.6201,63.6201
63.545399999999994,63.545399999999994
63.6676,63.6676
63.706799999999994,63.706799999999994
63.673199999999994,63.673199999999994
63.61019999999999,63.61019999999999
63.7253,63.7253
63.779300000000006,63.779300000000006
63.6556,63.6556
63.6938,63.6938
63.7012,63.7012
63.5321,63.5321
63.57040000000001,63.57040000000001
63.5265,63.5265
63.5664,63.5664
63.64880000000001,63.64880000000001
63.677499999999995,63.677499999999995
63.5787,63.5787
63.565099999999994,63.565099999999994
63.5932,63.5932
63.7512,63.7512
63.623799999999996,63.623799999999996
63.6821,63.6821
63.641099999999994,63.641099999999994
63.6719,63.6719
63.6287,63.6287
63.6423,63.6423
63.5414,63.5414
63.7525,63.7525
63.682399999999994,63.682399999999994
63.714499999999994,63.714499999999994
63.5972,63.5972
63.688,63.688
63.7105,63.7105
63.6426,63.6426
63.6818,63.6818
63.675599999999996,63.675599999999996
63.608,63.608
63.62219999999999,63.62219999999999
63.5796,63.5796
63.64880000000001,63.64880000000001
63.523799999999994,63.523799999999994
63.704899999999995,63.704899999999995
63.607400000000005,63.607400000000005
63.7605,63.7605
63.661100000000005,63.661100000000005
63.7321,63.7321
63.699099999999994,63.699099999999994
63.650600000000004,63.650600000000004
63.7488,63.7488
63.6941,63.6941
63.613,63.613
63.76389999999999,63.76389999999999
63.65769999999999,63.65769999999999
63.709,63.709
63.572799999999994,63.572799999999994
63.5821,63.5821
63.639500000000005,63.639500000000005
63.5562,63.5562
63.696299999999994,63.696299999999994
63.708,63.708
63.7478,63.7478
63.7259,63.7259
63.6219,63.6219
63.661699999999996,63.661699999999996
63.3691,63.3691
63.5559,63.5559
63.7296,63.7296
63.7525,63.7525
63.6719,63.6719
63.7259,63.7259
63.554,63.554
63.7154,63.7154
63.577799999999996,63.577799999999996
63.5769,63.5769
63.8123,63.8123
63.660799999999995,63.660799999999995
63.5722,63.5722
63.6525,63.6525
63.7719,63.7719
63.6633,63.6633
63.63799999999999,63.63799999999999
63.585499999999996,63.585499999999996
63.5346,63.5346
63.802499999999995,63.802499999999995
63.6815,63.6815
63.7093,63.7093
63.6185,63.6185
63.612,63.612
63.596,63.596
63.706799999999994,63.706799999999994
63.6049,63.6049
63.5938,63.5938
63.6475,63.6475
63.5309,63.5309
63.470099999999995,63.470099999999995
63.6139,63.6139
63.6719,63.6719
63.608,63.608
63.5907,63.5907
63.677499999999995,63.677499999999995
63.6639,63.6639
63.6086,63.6086
63.6142,63.6142
63.5312,63.5312
63.654599999999995,63.654599999999995
63.7485,63.7485
63.59010000000001,63.59010000000001
63.6485,63.6485
63.57040000000001,63.57040000000001
63.6957,63.6957
63.543499999999995,63.543499999999995
63.7528,63.7528
63.6284,63.6284
63.5911,63.5911
63.7151,63.7151
63.6355,63.6355
63.7114,63.7114
63.5818,63.5818
63.5907,63.5907
63.7173,63.7173
63.50900000000001,63.50900000000001
63.577799999999996,63.577799999999996
63.6062,63.6062
63.6262,63.6262
63.625600000000006,63.625600000000006
63.633300000000006,63.633300000000006
63.525600000000004,63.525600000000004
63.6355,63.6355
63.719800000000006,63.719800000000006
63.619800000000005,63.619800000000005
63.5691,63.5691
63.545399999999994,63.545399999999994
63.5975,63.5975
63.7478,63.7478
63.6201,63.6201
63.5799,63.5799
63.659299999999995,63.659299999999995
63.69970000000001,63.69970000000001
63.7475,63.7475
63.7077,63.7077
63.619800000000005,63.619800000000005
63.6639,63.6639
63.5444,63.5444
63.623799999999996,63.623799999999996
63.6519,63.6519
63.5605,63.5605
63.630900000000004,63.630900000000004
63.5444,63.5444
63.59010000000001,63.59010000000001
63.5812,63.5812
63.5836,63.5836
63.6404,63.6404
63.6349,63.6349
63.615100000000005,63.615100000000005
63.6719,63.6719
63.559,63.559
63.708600000000004,63.708600000000004
63.617599999999996,63.617599999999996
63.6216,63.6216
63.6216,63.6216
63.63799999999999,63.63799999999999
63.6509,63.6509
63.653999999999996,63.653999999999996
63.704899999999995,63.704899999999995
63.5451,63.5451
63.608,63.608
63.680899999999994,63.680899999999994
63.68430000000001,63.68430000000001
63.6661,63.6661
63.7796,63.7796
63.7037,63.7037
63.646899999999995,63.646899999999995
63.5701,63.5701
63.73330000000001,63.73330000000001
63.599700000000006,63.599700000000006
63.5911,63.5911
63.70590000000001,63.70590000000001
63.605900000000005,63.605900000000005
63.565400000000004,63.565400000000004
63.634299999999996,63.634299999999996
63.6105,63.6105
63.6861,63.6861
63.6537,63.6537
63.5969,63.5969
63.5682,63.5682
63.542,63.542
63.6969,63.6969
63.507999999999996,63.507999999999996
63.5364,63.5364
63.704899999999995,63.704899999999995
63.674699999999994,63.674699999999994
63.6086,63.6086
63.6111,63.6111
63.59439999999999,63.59439999999999
63.547200000000004,63.547200000000004
63.483599999999996,63.483599999999996
63.649100000000004,63.649100000000004
63.637299999999996,63.637299999999996
63.639500000000005,63.639500000000005
63.434000000000005,63.434000000000005
63.6278,63.6278
63.6096,63.6096
63.6219,63.6219
63.643499999999996,63.643499999999996
63.776500000000006,63.776500000000006
63.5741,63.5741
63.645700000000005,63.645700000000005
63.8099,63.8099
63.632999999999996,63.632999999999996
63.6321,63.6321
63.655899999999995,63.655899999999995
63.5991,63.5991
63.722199999999994,63.722199999999994
63.6182,63.6182
63.7364,63.7364
63.7037,63.7037
63.74229999999999,63.74229999999999
63.6287,63.6287
63.59479999999999,63.59479999999999
63.6302,63.6302
63.7028,63.7028
63.599399999999996,63.599399999999996
63.5173,63.5173
63.7719,63.7719
63.73950000000001,63.73950000000001
63.6346,63.6346
63.658,63.658
63.55929999999999,63.55929999999999
63.6799,63.6799
63.6873,63.6873
63.654900000000005,63.654900000000005
63.5898,63.5898
63.5485,63.5485
63.6873,63.6873
63.6185,63.6185
63.776500000000006,63.776500000000006
63.642900000000004,63.642900000000004
63.6441,63.6441
63.651199999999996,63.651199999999996
63.4957,63.4957
63.6738,63.6738
63.667300000000004,63.667300000000004
63.5904,63.5904
63.60249999999999,63.60249999999999
63.706799999999994,63.706799999999994
63.7482,63.7482
63.664500000000004,63.664500000000004
63.6031,63.6031
63.5664,63.5664
63.487,63.487
63.6802,63.6802
63.613600000000005,63.613600000000005
63.681200000000004,63.681200000000004
63.3982,63.3982
63.6364,63.6364
63.7444,63.7444
63.7488,63.7488
63.5108,63.5108
63.6188,63.6188
63.7139,63.7139
63.73180000000001,63.73180000000001
63.5207,63.5207
63.8568,63.8568
63.5265,63.5265
63.6441,63.6441
63.6049,63.6049
63.6907,63.6907
63.4525,63.4525
63.75619999999999,63.75619999999999
63.646,63.646
63.7228,63.7228
63.519800000000004,63.519800000000004
63.546,63.546
63.583,63.583
63.6108,63.6108
63.543499999999995,63.543499999999995
63.57620000000001,63.57620000000001
63.714499999999994,63.714499999999994
63.638600000000004,63.638600000000004
63.6883,63.6883
63.497800000000005,63.497800000000005
63.651500000000006,63.651500000000006
63.6602,63.6602
63.4636,63.4636
63.598200000000006,63.598200000000006
63.714800000000004,63.714800000000004
63.5941,63.5941
63.5957,63.5957
63.5401,63.5401
63.5673,63.5673
63.5911,63.5911
63.7799,63.7799
63.5744,63.5744
63.5951,63.5951
63.7099,63.7099
63.734,63.734
63.625600000000006,63.625600000000006
63.69820000000001,63.69820000000001
63.6676,63.6676
63.7821,63.7821
63.67620000000001,63.67620000000001
63.601200000000006,63.601200000000006
63.5389,63.5389
63.67040000000001,63.67040000000001
63.6873,63.6873
63.7269,63.7269
63.634,63.634
63.5836,63.5836
63.632999999999996,63.632999999999996
63.5852,63.5852
63.729,63.729
63.5883,63.5883
63.492000000000004,63.492000000000004
63.5914,63.5914
63.5432,63.5432
63.695100000000004,63.695100000000004
63.57620000000001,63.57620000000001
63.636700000000005,63.636700000000005
63.5911,63.5911
63.5898,63.5898
63.645399999999995,63.645399999999995
63.60249999999999,63.60249999999999
63.55309999999999,63.55309999999999
63.6182,63.6182
63.635799999999996,63.635799999999996
63.7497,63.7497
63.666999999999994,63.666999999999994
63.641099999999994,63.641099999999994
63.58859999999999,63.58859999999999
63.5247,63.5247
63.7355,63.7355
63.595400000000005,63.595400000000005
63.599399999999996,63.599399999999996
63.5451,63.5451
63.7046,63.7046
63.5633,63.5633
63.52870000000001,63.52870000000001
63.6154,63.6154
63.6182,63.6182
63.6364,63.6364
63.5951,63.5951
63.5346,63.5346
63.653400000000005,63.653400000000005
63.692899999999995,63.692899999999995
63.7503,63.7503
63.531499999999994,63.531499999999994
63.612,63.612
63.64880000000001,63.64880000000001
63.72409999999999,63.72409999999999
63.5722,63.5722
63.645399999999995,63.645399999999995
63.7111,63.7111
63.602199999999996,63.602199999999996
63.5559,63.5559
63.5441,63.5441
63.57190000000001,63.57190000000001
63.547799999999995,63.547799999999995
63.56230000000001,63.56230000000001
63.5559,63.5559
63.6312,63.6312
63.656800000000004,63.656800000000004
63.717,63.717
63.6806,63.6806
63.623200000000004,63.623200000000004
63.771,63.771
63.7475,63.7475
63.593500000000006,63.593500000000006
63.6753,63.6753
63.486399999999996,63.486399999999996
63.55460000000001,63.55460000000001
63.71170000000001,63.71170000000001
63.463300000000004,63.463300000000004
63.6086,63.6086
63.463300000000004,63.463300000000004
63.649100000000004,63.649100000000004
63.621,63.621
63.6562,63.6562
63.61019999999999,63.61019999999999
63.5938,63.5938
63.6355,63.6355
63.6679,63.6679
63.6562,63.6562
63.8482,63.8482
63.6108,63.6108
63.562,63.562
63.637,63.637
63.5389,63.5389
63.6599,63.6599
63.661100000000005,63.661100000000005
63.6046,63.6046
63.551899999999996,63.551899999999996
63.5444,63.5444
63.5398,63.5398
63.5985,63.5985
63.605599999999995,63.605599999999995
63.5145,63.5145
63.74229999999999,63.74229999999999
63.463,63.463
63.708600000000004,63.708600000000004
63.6753,63.6753
63.5602,63.5602
63.546,63.546
63.625299999999996,63.625299999999996
63.5895,63.5895
63.5404,63.5404
63.692899999999995,63.692899999999995
63.509899999999995,63.509899999999995
63.5025,63.5025
63.432100000000005,63.432100000000005
63.7043,63.7043
63.74570000000001,63.74570000000001
63.7161,63.7161
63.628099999999996,63.628099999999996
63.5494,63.5494
63.4698,63.4698
63.55309999999999,63.55309999999999
63.5852,63.5852
63.640699999999995,63.640699999999995
63.613600000000005,63.613600000000005
63.68430000000001,63.68430000000001
63.623799999999996,63.623799999999996
63.621,63.621
63.4466,63.4466
63.788900000000005,63.788900000000005
63.625299999999996,63.625299999999996
63.5765,63.5765
63.6543,63.6543
63.737,63.737
63.58089999999999,63.58089999999999
63.6602,63.6602
63.6139,63.6139
63.603699999999996,63.603699999999996
63.6142,63.6142
63.6306,63.6306
63.5639,63.5639
