,Nose,Neck,Right_shoulder,Right_elbow,Right_wrist,Left_shoulder,Left_elbow,Left_wrist,Right_hip,Right_knee,Right_ankle,Left_hip,Left_knee,Left_ankle,Right_eye,Left_eye,Right_ear,Left_ear
0,,,,,,,,,,3.632389061418103,4.390139097409297,,4.26791686938183,5.1469724666902845,,,,
1,5.056639129066348,5.171166912283903,5.1156669096477945,5.335389142306263,5.204000247176737,5.099944686678807,5.212416914243173,5.250500249385368,5.39900025643874,5.198389135799112,5.3207780305011605,4.988111348033676,5.278528028494393,5.3192224748717205,5.0608057959309205,5.154472467046515,5.100194686690681,
2,5.070528018614923,5.1622780229728145,5.188111357533166,5.275472472793707,5.15550024487311,5.171833578982235,5.163083578566632,5.222000248031691,5.428083591153457,5.234750248637283,5.306416918707933,5.1880835797540685,5.199833580312164,5.296333584895668,5.0628891293632075,5.098444686607561,5.185750246309908,5.162389134089204
3,5.074000241002068,5.0344169057886266,5.140305799706968,5.355444698814406,5.255111360715495,5.210861358613733,5.120666909885282,5.209444691879778,5.363778032543551,5.194111357818151,5.19966691363758,5.079611352379692,5.231000248459168,5.370778032876033,5.098444686607561,5.096333575396177,5.267389139076436,5.216361358874969
4,5.112000242806971,5.106889131453095,5.356000254396349,5.249000249314122,5.210000247461721,5.172583579017858,5.163722467485867,5.180750246072421,4.954111346418762,5.184500246250536,5.190166913186355,4.967416902606297,5.188833579789692,5.256500249670353,5.093500241928268,5.109222464897256,5.222472470276342,5.167666912117662
5,5.104139131322477,5.103472464624145,5.046916906382345,5.232722470763191,5.200000246986747,5.207944691808532,5.156250244908733,5.235500248672906,5.240000248886645,5.164528023079684,5.292055806914706,5.1733613568325785,5.071222463092353,5.443916925238833,5.1683058010368965,5.116416909683418,5.028972461085585,5.207055802877423
6,5.051778017724346,5.141000244184397,5.139055799647596,5.251305804979185,5.219166914563781,5.090666908460358,5.151000244659372,5.188833579789692,5.23516691532374,5.245278026915103,5.255333582948272,5.122111354398334,5.256500249670353,5.331694697686341,5.141528021987242,5.037889128175771,4.726472446717606,5.153194689208046
7,5.080944685776355,5.18816691309136,5.340944698125693,5.2542502495634835,5.199250246951124,5.279166917413628,5.161500245158095,5.208555802948669,5.386028033600369,5.206528025074577,5.278805806285365,5.116333576346126,5.18377802399401,5.316194696950131,5.139222466322179,5.0830280192086414,4.726472446717606,5.182916912841998
8,5.075389129956926,5.107916909279689,5.121389132141808,5.3445002538501285,5.225778025988903,5.099000242189504,5.23400024860166,5.198333580240917,4.883361343058318,5.196194691250437,5.289833584586934,4.930000234162435,5.186722468578308,5.38455581130822,5.157500244968105,4.984000236727297,4.726472446717606,5.129694688091856
9,5.055250240111491,5.174889134682922,5.1112780205504444,5.261055805442285,5.207944691808532,5.145222466607164,5.143778022094112,5.194639135620997,5.151944689148674,5.199250246951124,5.294111362567896,5.053166906679204,5.214666914350042,5.355333587698017,5.1113613538877365,5.071222463092353,4.726472446717606,5.17080580115564
10,5.117055798602652,5.147722466725908,4.950611346252521,5.261028027663188,5.163750245264964,5.231750248494791,5.21450024767546,5.207000247319229,5.195528024552105,5.261805805477908,5.341028031462984,5.169583578875366,5.143055799837586,5.267750250204699,5.156111356013247,5.084416908163499,4.726472446717606,5.147166911143964
11,5.046916906382345,5.127389132426793,5.153500244778115,5.2574446941596555,5.176222468079585,5.174055801310007,5.156250244908733,5.366750254906947,5.352778032021079,5.224416914813142,5.291722473565541,4.974000236252323,5.1799724682577,5.247500249242876,5.163944689718644,5.026083572059481,4.726472446717606,5.116833576369875
12,5.101889131215608,5.102111353448385,4.947389123877252,5.198972469160152,5.167389134326691,5.157778022759076,5.234750248637283,5.1776669125926365,5.2319446929484705,5.23400024860166,5.2928335847294266,5.037194683698342,5.195416913435716,5.204305802746805,5.144555799908832,5.112805798400788,4.726472446717606,5.186639135241017
13,5.137389132901768,5.168361356595091,5.060000240337104,5.257250249705976,5.183639135098525,5.093611353044657,5.158472467236505,5.2695558058460135,4.97177801392455,5.259500249812845,5.249166915988704,5.017750238330336,5.295889140430114,5.3207780305011605,5.17461135689195,5.000194681940936,5.410055812519405,5.056055795705308
14,5.073305796524639,5.039278017130628,5.191805802153087,5.1961113579131455,5.190250246523647,5.189611357604412,5.159250245051226,5.207750247354852,5.1112780205504444,5.256500249670353,5.2220558035898845,5.053166906679204,5.1763335791959735,5.323111363945322,5.14497246659529,5.053166906679204,5.410055812519405,5.134083577189206
15,5.090666908460358,5.125000243424438,5.02122246071748,5.2613058054541595,5.180666912735129,5.235194693102837,5.17861135708194,5.247500249242876,5.174944690241116,5.276139139492039,5.20513913611972,5.001083570872045,5.212472469801368,5.289666917912351,5.126028021251032,4.994778015016991,5.410055812519405,5.115472465194115
16,5.09552801980236,5.216916914456911,5.458139148136575,5.285666917722361,5.17558357916035,5.1002780200279725,5.213083580941505,5.208000247366726,5.074000241002068,5.240750248922268,5.248250249278499,5.059416906976063,5.227250248281052,5.327000253018923,5.141805799778214,4.9751946807535,5.410055812519405,5.128444688032484
17,5.096916908757217,5.135139132794898,5.0775280189474055,5.270916917021774,5.234055804159854,5.158500245015603,5.152500244730618,5.2018335804071585,5.266250250133453,5.243000249029137,5.229083581701464,5.069833574137495,5.203361358257502,5.349055809622061,5.152778022521589,5.112000242806971,5.410055812519405,5.161611356274483
18,5.07261135204721,5.176500245870557,5.238916915501855,5.22425024813856,5.18816691309136,5.2895558067959625,5.148139133412365,5.194639135620997,5.029555794446625,5.292166918031095,5.252750249492237,5.248250249278499,5.155028022628458,5.379083588826082,5.131000243709423,4.978528014245158,5.278389139598908,5.092666908555353
19,5.092750241892645,5.143083577616683,5.102944686821299,5.252000249456614,5.204166913851319,5.161611356274483,5.14233357758106,5.179250246001175,5.18952802426712,5.222750248067314,5.344305809396448,5.06705579622778,5.099000242189504,5.3696946994912444,5.136111355063298,5.07816690786664,5.278389139598908,5.124611354517078
