,NoseX,NoseY,NeckX,NeckY,Right_shoulderX,Right_shoulderY,Right_elbowX,Right_elbowY,Right_wristX,Right_wristY,Left_shoulderX,Left_shoulderY,Left_elbowX,Left_elbowY,Left_wristX,Left_wristY,Right_hipX,Right_hipY,Right_kneeX,Right_kneeY,Right_ankleX,Right_ankleY,Left_hipX,Left_hipY,Left_kneeX,Left_kneeY,Left_ankleX,Left_ankleY,Right_eyeX,Right_eyeY,Left_eyeX,Left_eyeY,Right_earX,Right_earY,Left_earX,Left_earY
0,,,644,317,,,604,362,,,672,317,683,362,683,407,627,407,621,480,621,548,661,413,666,475,672,542,,,,,,,,
1,,,644,317,616.0,323.0,604,362,,,672,317,683,362,683,407,627,413,621,475,621,548,661,413,666,475,672,542,,,,,,,649.0,284.0
2,638.0,289.0,649,317,616.0,323.0,604,368,604.0,396.0,672,317,689,362,689,413,627,413,621,475,621,548,666,413,666,475,666,542,632.0,284.0,644.0,278.0,,,655.0,278.0
3,638.0,289.0,644,317,616.0,323.0,604,362,604.0,396.0,672,317,689,362,689,407,627,413,621,475,621,548,661,413,666,475,666,542,632.0,284.0,644.0,278.0,,,655.0,278.0
4,638.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,475,621,548,666,413,666,475,672,542,632.0,284.0,644.0,278.0,,,655.0,278.0
5,644.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,475,621,548,661,413,666,475,666,542,632.0,278.0,644.0,278.0,627.0,284.0,655.0,278.0
6,644.0,284.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,475,621,548,661,413,666,475,672,542,632.0,278.0,644.0,278.0,627.0,284.0,655.0,278.0
7,644.0,284.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,542,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
8,644.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,683,362,689,407,627,413,621,480,621,548,666,413,666,480,672,542,638.0,284.0,649.0,284.0,627.0,284.0,655.0,284.0
9,644.0,284.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,683,362,689,407,627,413,621,480,621,548,666,413,666,475,672,542,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
10,638.0,284.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,683,362,689,413,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
11,644.0,289.0,644,317,616.0,323.0,604,368,604.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
12,644.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,284.0,644.0,278.0,627.0,284.0,655.0,284.0
13,638.0,284.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
14,638.0,284.0,644,317,616.0,323.0,604,368,604.0,407.0,672,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
15,638.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
16,638.0,289.0,644,317,616.0,323.0,604,368,604.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
17,644.0,289.0,649,317,616.0,323.0,604,368,604.0,402.0,677,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
18,638.0,284.0,644,317,610.0,323.0,604,368,599.0,402.0,677,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
19,644.0,289.0,644,317,616.0,323.0,604,368,599.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,666,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
20,638.0,284.0,649,317,616.0,323.0,604,362,599.0,402.0,677,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
21,638.0,284.0,644,317,616.0,323.0,604,368,599.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,278.0
22,638.0,284.0,644,317,616.0,323.0,604,362,599.0,402.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
23,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,689,362,689,407,627,413,621,480,621,548,666,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
24,638.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
25,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,284.0,644.0,278.0,627.0,284.0,655.0,284.0
26,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,689,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
27,638.0,284.0,649,317,616.0,323.0,604,362,599.0,407.0,672,323,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
28,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,278.0
29,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
30,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,689,362,689,413,627,413,621,480,621,548,666,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
31,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,689,362,694,407,627,413,621,480,621,548,661,419,666,480,672,548,638.0,278.0,644.0,278.0,627.0,284.0,661.0,284.0
32,638.0,284.0,649,317,616.0,323.0,604,368,599.0,407.0,672,317,689,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
33,638.0,284.0,649,317,616.0,323.0,604,362,599.0,407.0,677,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
34,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,621,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
35,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,638.0,278.0,649.0,278.0,627.0,284.0,655.0,284.0
36,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
37,644.0,284.0,649,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,621,413,621,480,621,548,661,419,666,480,672,548,638.0,278.0,649.0,278.0,627.0,284.0,661.0,284.0
38,638.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
39,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,621,413,621,480,621,548,661,413,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
40,638.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
41,644.0,284.0,649,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
42,644.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
43,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,621,413,621,480,621,548,661,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
44,638.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,677,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
45,644.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,677,323,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
46,638.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
47,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,621,413,621,480,621,548,661,419,666,480,672,548,638.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
48,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,677,317,689,362,689,407,627,413,621,480,621,548,661,419,666,480,666,548,638.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
49,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,419,666,480,672,548,632.0,278.0,644.0,278.0,627.0,284.0,655.0,284.0
50,644.0,289.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,655.0,284.0
51,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,323,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,638.0,278.0,649.0,278.0,627.0,284.0,661.0,284.0
52,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,638.0,278.0,649.0,278.0,627.0,284.0,661.0,284.0
53,644.0,284.0,644,317,616.0,323.0,604,362,599.0,407.0,672,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,638.0,278.0,649.0,278.0,627.0,284.0,661.0,284.0
54,638.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,677,317,683,362,689,407,627,413,621,480,621,548,661,413,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,661.0,284.0
55,644.0,289.0,649,317,616.0,323.0,604,362,599.0,407.0,677,317,683,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,661.0,284.0
56,644.0,289.0,649,317,616.0,323.0,604,368,599.0,407.0,677,323,689,362,689,407,627,413,621,480,621,548,666,413,666,480,672,548,638.0,284.0,644.0,284.0,627.0,284.0,661.0,284.0
57,644.0,289.0,649,317,621.0,323.0,604,368,604.0,407.0,677,323,689,362,694,413,632,413,627,480,621,548,666,413,672,480,672,542,638.0,284.0,649.0,284.0,627.0,284.0,666.0,289.0
58,644.0,289.0,649,323,621.0,323.0,604,368,604.0,407.0,677,323,689,362,694,407,632,413,627,480,621,548,666,413,672,480,672,542,638.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
59,649.0,289.0,655,323,627.0,323.0,610,368,604.0,407.0,683,317,689,357,700,407,632,413,627,480,621,548,666,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,289.0,666.0,284.0
60,649.0,289.0,655,323,627.0,323.0,610,368,610.0,402.0,683,317,694,362,700,413,638,413,632,480,621,548,672,419,672,480,672,542,644.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
61,655.0,289.0,655,323,627.0,323.0,616,362,616.0,407.0,683,317,694,362,706,407,638,413,632,480,621,548,672,419,672,480,672,542,644.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
62,655.0,289.0,655,323,627.0,323.0,616,368,616.0,407.0,689,323,694,362,706,407,638,413,632,480,621,554,672,419,672,480,672,542,644.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
63,655.0,295.0,655,317,632.0,323.0,616,362,621.0,407.0,689,317,694,362,706,407,644,413,638,480,627,548,677,413,677,480,672,542,649.0,289.0,661.0,289.0,638.0,284.0,677.0,284.0
64,655.0,295.0,655,323,632.0,323.0,616,362,621.0,407.0,689,323,694,362,706,407,638,413,638,480,627,554,672,419,677,480,672,542,649.0,289.0,661.0,289.0,638.0,284.0,677.0,284.0
65,655.0,295.0,655,323,632.0,323.0,616,362,616.0,407.0,689,323,694,362,706,413,638,413,638,480,627,548,672,419,677,480,672,542,649.0,289.0,661.0,289.0,638.0,284.0,677.0,284.0
66,661.0,295.0,655,323,632.0,323.0,616,362,616.0,407.0,689,323,694,362,706,413,638,413,638,480,621,554,672,419,677,480,672,548,649.0,289.0,661.0,289.0,638.0,284.0,677.0,284.0
67,655.0,295.0,655,323,632.0,323.0,616,368,616.0,407.0,689,323,694,368,706,413,638,413,632,480,621,554,672,419,672,480,672,542,649.0,284.0,661.0,284.0,638.0,284.0,677.0,284.0
68,655.0,289.0,655,323,627.0,323.0,616,368,616.0,407.0,689,323,694,362,700,413,638,413,632,480,621,548,672,419,672,480,672,542,649.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
69,655.0,289.0,655,317,627.0,323.0,610,368,610.0,407.0,683,317,694,362,700,413,638,419,632,480,621,548,672,419,672,480,672,542,644.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
70,649.0,295.0,655,323,627.0,323.0,610,368,610.0,407.0,683,323,694,368,700,413,638,413,632,480,621,548,672,419,672,480,672,542,644.0,284.0,661.0,284.0,638.0,284.0,672.0,284.0
71,649.0,289.0,655,323,627.0,323.0,610,368,610.0,407.0,683,323,694,362,694,413,632,413,632,480,621,548,666,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,284.0,672.0,284.0
72,649.0,289.0,655,323,627.0,323.0,610,368,610.0,407.0,683,323,689,362,694,407,632,413,627,480,621,548,666,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,284.0,672.0,284.0
73,649.0,289.0,655,323,627.0,323.0,610,368,610.0,407.0,683,323,694,362,694,413,632,419,627,480,621,548,666,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
74,644.0,295.0,655,323,621.0,323.0,610,368,604.0,407.0,683,317,694,362,694,413,632,413,627,480,621,548,666,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
75,644.0,289.0,655,323,627.0,323.0,610,368,604.0,407.0,683,317,689,362,694,407,632,419,627,480,621,548,666,419,672,480,672,548,644.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
76,644.0,295.0,655,323,621.0,323.0,610,368,610.0,407.0,683,317,694,362,694,413,632,419,627,480,621,548,666,419,672,480,666,542,644.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
77,644.0,295.0,655,323,627.0,323.0,610,368,610.0,407.0,683,317,689,362,694,413,638,419,632,480,621,548,672,419,672,480,672,542,644.0,284.0,655.0,284.0,632.0,284.0,666.0,284.0
78,649.0,295.0,655,323,627.0,323.0,610,368,610.0,407.0,683,317,694,362,700,413,638,413,632,480,621,548,672,419,672,480,672,542,644.0,289.0,661.0,284.0,632.0,284.0,672.0,284.0
79,649.0,295.0,655,323,627.0,323.0,616,368,616.0,407.0,683,317,694,362,700,413,638,413,632,480,627,548,672,419,672,480,672,542,644.0,284.0,661.0,284.0,632.0,284.0,672.0,284.0
80,661.0,295.0,655,323,632.0,323.0,616,368,616.0,407.0,689,323,694,362,706,407,638,413,632,480,621,548,677,419,672,480,672,542,655.0,289.0,666.0,289.0,649.0,289.0,677.0,284.0
81,661.0,295.0,661,323,632.0,323.0,621,362,616.0,407.0,694,323,694,362,706,407,638,413,632,480,621,548,677,419,677,480,672,542,649.0,289.0,661.0,289.0,649.0,289.0,677.0,284.0
82,661.0,300.0,661,317,632.0,323.0,621,368,616.0,407.0,694,323,694,368,711,407,638,413,632,480,621,548,677,419,677,480,672,542,655.0,289.0,666.0,289.0,649.0,289.0,677.0,284.0
83,666.0,300.0,661,317,632.0,323.0,616,368,616.0,407.0,694,323,694,368,711,407,638,413,632,480,621,559,677,419,672,480,672,548,661.0,289.0,666.0,289.0,649.0,289.0,677.0,284.0
84,661.0,300.0,661,323,632.0,323.0,616,368,610.0,413.0,694,323,694,368,711,413,638,419,632,486,616,559,677,419,672,480,672,548,655.0,295.0,666.0,295.0,649.0,289.0,677.0,289.0
85,661.0,300.0,655,329,632.0,323.0,610,368,610.0,413.0,689,329,694,368,706,413,638,419,627,486,616,559,672,424,672,480,672,548,655.0,295.0,666.0,289.0,649.0,289.0,677.0,289.0
86,655.0,300.0,655,329,627.0,329.0,604,379,599.0,419.0,683,329,694,368,706,419,632,419,627,486,610,565,666,424,672,486,672,548,649.0,295.0,661.0,295.0,644.0,295.0,672.0,289.0
87,644.0,300.0,649,334,621.0,329.0,604,379,599.0,424.0,677,329,689,379,700,419,627,424,621,492,610,565,666,430,666,486,672,548,644.0,295.0,655.0,295.0,644.0,295.0,666.0,295.0
88,644.0,300.0,649,329,616.0,329.0,599,385,593.0,424.0,677,323,683,379,694,419,621,424,616,497,610,570,661,424,666,486,672,548,638.0,295.0,649.0,295.0,632.0,295.0,661.0,289.0
89,638.0,306.0,644,329,610.0,329.0,599,379,593.0,419.0,672,323,677,368,683,413,621,424,616,497,610,570,661,424,666,486,672,548,632.0,300.0,644.0,295.0,632.0,295.0,655.0,289.0
90,638.0,306.0,644,329,610.0,329.0,599,379,593.0,419.0,672,323,677,368,683,413,621,424,616,492,610,570,661,424,666,486,672,548,632.0,300.0,644.0,295.0,632.0,295.0,655.0,289.0
91,638.0,306.0,644,329,610.0,329.0,599,379,593.0,419.0,672,323,677,368,683,413,621,424,616,492,610,565,661,424,666,486,672,548,632.0,300.0,644.0,295.0,632.0,295.0,655.0,289.0
92,638.0,306.0,649,329,616.0,329.0,599,379,593.0,419.0,672,323,689,362,694,413,621,424,616,492,610,565,661,424,666,486,672,548,632.0,300.0,644.0,300.0,632.0,295.0,655.0,289.0
93,638.0,306.0,649,329,616.0,329.0,599,379,599.0,419.0,672,323,694,368,694,413,621,424,616,492,610,570,661,424,666,486,672,548,632.0,300.0,644.0,300.0,632.0,295.0,655.0,289.0
94,638.0,306.0,649,329,616.0,329.0,599,379,593.0,419.0,672,329,689,379,700,413,621,424,621,492,610,565,661,424,666,486,672,548,632.0,300.0,644.0,300.0,632.0,295.0,661.0,289.0
95,644.0,306.0,649,334,616.0,329.0,599,385,593.0,424.0,677,323,689,379,700,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,300.0,644.0,295.0,632.0,300.0,661.0,289.0
96,638.0,306.0,649,334,616.0,329.0,599,385,593.0,424.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,632.0,300.0,644.0,295.0,632.0,300.0,661.0,289.0
97,638.0,300.0,649,334,616.0,329.0,604,379,593.0,424.0,677,329,689,379,694,419,621,424,621,492,610,570,661,424,666,486,672,548,632.0,295.0,644.0,295.0,632.0,300.0,661.0,289.0
98,644.0,300.0,649,334,616.0,334.0,604,379,593.0,424.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,295.0,644.0,295.0,632.0,300.0,661.0,289.0
99,644.0,300.0,649,334,616.0,334.0,604,379,593.0,424.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,295.0,649.0,295.0,627.0,300.0,661.0,289.0
100,644.0,300.0,649,334,616.0,334.0,604,379,593.0,419.0,672,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
101,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,672,329,689,374,694,413,621,424,616,492,610,570,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
102,644.0,300.0,649,334,616.0,334.0,599,385,593.0,424.0,672,329,689,374,694,413,621,424,621,492,610,570,661,424,666,492,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
103,644.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,672,329,689,374,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
104,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,694,419,621,424,616,497,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
105,644.0,300.0,649,334,616.0,334.0,599,379,593.0,419.0,672,329,689,374,694,419,621,424,621,492,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
106,644.0,300.0,649,334,616.0,334.0,599,385,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
107,644.0,300.0,649,334,616.0,334.0,599,385,593.0,424.0,672,329,689,379,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
108,644.0,300.0,649,334,616.0,334.0,604,379,593.0,424.0,672,329,689,374,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
109,644.0,300.0,649,334,616.0,334.0,599,385,593.0,424.0,672,329,689,379,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,295.0,644.0,295.0,627.0,295.0,661.0,289.0
110,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,694,419,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
111,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,694,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
112,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
113,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
114,644.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,570,666,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
115,644.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,677,329,689,379,700,413,621,424,621,492,610,565,666,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
116,644.0,300.0,649,329,621.0,329.0,604,379,593.0,424.0,677,329,689,379,700,413,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
117,644.0,300.0,649,334,621.0,329.0,604,379,593.0,419.0,677,329,689,379,700,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,295.0,649.0,289.0,627.0,295.0,661.0,289.0
118,644.0,300.0,649,329,621.0,329.0,604,379,593.0,419.0,677,329,689,379,700,419,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
119,644.0,300.0,649,334,621.0,329.0,604,379,593.0,419.0,677,329,689,379,700,413,621,424,621,492,616,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
120,644.0,300.0,649,334,616.0,334.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,565,666,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
121,644.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
122,644.0,300.0,649,329,616.0,329.0,604,379,593.0,419.0,677,329,689,379,700,419,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
123,644.0,295.0,649,329,621.0,329.0,604,379,593.0,419.0,677,329,689,379,700,419,621,424,621,492,610,565,666,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
124,644.0,300.0,649,334,616.0,329.0,604,379,593.0,419.0,677,329,689,379,700,413,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,649.0,289.0,627.0,295.0,661.0,289.0
125,644.0,295.0,649,334,616.0,334.0,604,379,593.0,424.0,677,329,689,379,700,413,621,424,621,492,610,565,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
126,644.0,295.0,649,329,621.0,329.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
127,638.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,677,329,689,379,700,413,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
128,638.0,295.0,649,329,621.0,329.0,604,379,593.0,419.0,677,329,689,379,694,413,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
129,638.0,295.0,649,329,616.0,334.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,565,666,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
130,638.0,295.0,649,329,616.0,334.0,604,379,593.0,424.0,677,329,689,379,694,413,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
131,638.0,300.0,649,329,616.0,329.0,604,379,593.0,424.0,677,329,689,379,694,419,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
132,638.0,295.0,649,329,616.0,334.0,604,379,593.0,419.0,677,323,689,379,700,419,621,424,621,492,610,565,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
133,644.0,295.0,649,329,616.0,334.0,604,379,593.0,419.0,677,323,689,379,700,419,621,424,621,492,610,570,661,424,666,486,672,548,638.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
134,644.0,295.0,649,334,616.0,334.0,604,379,593.0,419.0,672,329,689,374,694,413,621,424,621,492,610,570,661,424,666,486,672,548,632.0,289.0,644.0,289.0,627.0,295.0,661.0,289.0
