,Nose,Neck,Right_shoulder,Right_elbow,Right_wrist,Left_shoulder,Left_elbow,Left_wrist,Right_hip,Right_knee,Right_ankle,Left_hip,Left_knee,Left_ankle,Right_eye,Left_eye,Right_ear,Left_ear
0,,,,,,,,,,,,,,,,,,
1,,,,1.6968889694867861,,4.617694663773161,5.392528033909103,5.58202804290987,1.869833422145651,5.0846669081753735,,4.852305786027702,5.151861355811383,,,,,
2,,5.09094468625133,5.074694685479496,5.0915835751705645,4.849333563664307,5.156944689386162,5.173500245728064,5.200444691452301,5.0344169057886266,5.0846669081753735,,4.8980002326425165,5.151861355811383,,,,,5.0281669054917675
3,,5.1330002438044176,5.099222464422281,5.1283057991369985,4.853916897215337,5.209944691903527,5.131333577058588,5.202833580454656,4.991611348199917,5.210000247461721,,4.8331668962297645,5.211555803091161,,,,,5.0281669054917675
4,,5.11922246537223,4.9988057929860785,5.306778029836196,5.197555802426197,5.097916908804715,5.221444692449747,5.2160558033049,5.088639130586267,5.25350024952786,5.151000244659372,5.024000238627195,5.106222464754763,5.1455557999563295,,,,5.0281669054917675
5,,5.124278021167911,5.00941690460119,5.232666915204996,5.07816690786664,5.182944690621095,5.196305802366825,5.15550024487311,5.249750249349745,5.196805802390574,5.161611356274483,5.0281669054917675,5.161416911820803,5.205500247247983,,,,5.093555797486462
6,4.983722458936326,5.023305794149766,4.785778005090024,5.339555809170835,5.137500244018156,5.235222470881935,5.16602802315093,5.151889133590481,5.126222465704712,5.204916913886942,5.161555800716289,4.893889121336138,5.249000249314122,5.191833579932184,5.035805794743484,5.008722460123762,,5.049000239814632
7,5.002528015385097,5.12283357665486,4.972722458413854,5.176389134754168,5.180111357153186,5.171666912307652,5.164500245300587,5.13736135512267,5.1330002438044176,5.1924724688514186,5.151000244659372,4.962139124577839,5.188639135336012,5.2094169141006805,5.094278019742988,5.042055795040343,,5.076083574434354
8,5.0608057959309205,5.101389131191859,5.2365280264995,5.25136136053738,5.166833578744748,5.128555799148873,5.265805805667898,5.162305800751912,5.238528026594495,5.208611358506864,5.1048891313581,5.124278021167911,5.152500244730618,5.238500248815399,5.1120280205860675,5.051083573246918,5.210750247497344,5.082444685847602
9,5.046222461904916,5.037194683698342,4.802805783676578,5.267861361321088,5.107778020384203,5.048444684232688,5.107666909267815,5.09191690851973,5.09766690879284,5.1421391331273805,5.190278024302743,4.981889125515914,5.28519469547771,5.242250248993514,5.077472463389212,5.0144169048386775,5.228055803874869,5.208028025145823
10,5.071222463092353,5.066361351750351,5.0860835749093285,5.2521391383521,5.136666910645241,5.049750239850255,5.1510558002175655,5.165861356476348,5.208555802948669,5.130278021452896,5.1931391355497505,5.114889131833075,5.222000248031691,5.160166911761431,5.118611354232093,5.033722461311198,5.255778027413826,5.069833574137495
11,5.008722460123762,5.104861353579003,5.021389127392063,5.22522247040696,5.187055801927474,5.04627801746311,5.125000243424438,5.188805802010594,5.104805798020808,5.134611354992052,5.199750246974872,5.014278015943192,5.2332780263451335,5.273166917128643,5.083722463686071,5.001833570907668,5.219805803483015,5.043444683995201
12,5.0628891293632075,5.079555796821498,4.878333565041733,5.215250247711083,5.102111353448385,5.165889134255445,5.109222464897256,5.160750245122472,5.203333580478405,5.174055801310007,5.2064446917372855,4.724139113273446,5.246222471404407,5.2907502512971405,5.107694687046912,5.04969468429206,5.219000247889198,5.240028026665741
13,5.080944685776355,5.125028021203534,5.017055793852907,5.419000257388689,5.138000244041905,5.2215280257870385,5.180666912735129,5.247528027021972,5.153666911452698,5.1012502422963735,5.136555799528852,4.899583566051054,5.250916916071825,5.204333580525902,5.082333574731213,5.070528018614923,4.783833560553224,5.095083575336806
14,4.982528014435148,5.091000241809525,5.141389133091757,5.0879446861088375,5.161528022937191,5.122722465538471,5.103000242379494,5.114166909576548,5.098000242142007,5.21450024767546,5.094166908626599,5.043444683995201,5.199194691392929,5.188111357533166,5.119361354267716,5.0830280192086414,4.345666873074757,5.120666909885282
15,5.040666906085486,5.0691391296600665,5.056083573484405,5.152833578079783,5.096278019837983,5.169361356642589,5.11922246537223,5.26705580572727,5.161500245158095,5.1940280244808585,5.066361351750351,4.991361348188042,5.197583580205294,5.176500245870557,5.095055797557708,5.015666904898049,4.937389123402277,5.056639129066348
16,5.084583574838082,5.09152801961237,5.089500241738278,5.350500254135113,5.236972470965055,5.2336113596943,5.11580579854328,5.1533613558826294,5.123944687818746,5.110916909422182,5.20211135819813,5.148416911203336,5.174778023566533,5.261000249884091,5.112222465039748,5.019139127285194,5.060305795907172,5.223028025858285
17,5.060111351453492,5.0858613526765515,5.191083579896561,5.250500249385368,5.166722467628359,5.098694686619435,5.206166913946314,5.127889132450542,4.987889125800899,5.179333579338466,5.135111355015801,4.959666902238192,5.148416911203336,5.273111361570449,5.041361350562915,5.018444682807765,5.177028023673402,5.168139134362314
18,5.058722462498634,5.053166906679204,4.865250231086975,5.265639138993316,5.191222468792047,5.3196669193372745,5.14136135531266,5.239278026630118,5.0385835726532,5.210750247497344,5.154889133732973,5.051083573246918,5.18816691309136,5.281166917508623,5.000333570836422,4.985055792332989,5.188805802010594,5.1777502459299285
19,4.995639126169004,5.0365002392209135,4.879611342880202,5.2505280271644645,5.172750245692441,5.109000242664479,5.160111356203237,5.198361358020015,5.3169169192066565,5.210916914171927,5.185222468507062,5.024000238627195,5.162250245193718,5.241500248957891,5.079666907937886,5.024694683104624,5.203528024932084,5.1822780239227635
20,5.064278018318064,5.06705579622778,5.0101113490786195,5.172750245692441,5.094833575324931,5.120111354303339,5.194000246701762,5.145278022165358,5.140555799718842,5.1910558021174635,5.1556669115476925,5.081861352486562,5.158500245015603,5.240000248886645,5.005166904399326,4.960805791181175,5.170333578910989,5.14936135569264
21,5.086500241595786,5.095583575360554,4.886583565433587,5.225000248174183,5.11288913173808,5.196194691250437,5.169611356654463,5.204666913875068,5.340500253660139,5.1411669108589795,5.137278021785378,4.801833561408178,5.347111365085261,5.367666921617152,5.01877801615693,5.017305793864781,5.037000239244662,5.202166913756324
22,5.078861352344069,5.083194685883225,4.877500231668819,5.352028031985456,5.127944688008736,5.249916916024327,5.060305795907172,5.216916914456911,5.409416923600171,5.144666911025221,5.131555799291365,4.87222245364036,5.165222467557113,5.285333584373196,5.069833574137495,5.06705579622778,5.223500248102937,5.220694692414124
23,5.037194683698342,5.131500243733171,5.051528017712472,5.364111365892717,5.151944689148674,5.269611361404208,5.135916910609618,5.215555803281151,5.198444691357306,5.179944690478603,5.159194689493031,4.9654446802904,5.152500244730618,5.21011135857811,5.069833574137495,5.045528017427487,5.2115002475329675,5.202889136012851
24,5.053861351156633,5.053166906679204,5.199889135870358,5.454555814633042,5.096916908757217,5.200805802580564,5.202972469350142,5.173333579053481,4.959472457784512,5.15988913397046,5.156250244908733,5.019833571762622,5.110555798293919,5.234805804195477,5.053194684458301,5.0281669054917675,5.2205002479604445,5.216416914433163
25,5.0691391296600665,5.029555794446625,5.101222464517276,5.1104724649566275,5.0913613529377875,5.091028019588621,5.088639130586267,5.216916914456911,5.050416906548586,5.150111355728263,5.151944689148674,5.080250241298927,5.285528028826875,5.249000249314122,5.04969468429206,5.07816690786664,5.2370002487441525,4.889361343343302
26,5.076083574434354,5.037194683698342,4.60250021860702,5.193194691107944,5.127333576868598,5.116083576334252,5.143055799837586,5.05350024002837,5.116444687462515,5.15511135596575,5.12361135446958,5.06705579622778,5.19391691336447,5.321555808315881,5.029555794446625,5.046916906382345,5.278528028494393,5.225194692627863
27,5.003166904304331,5.091555797391467,5.044944684066447,5.3224169194678925,5.114166909576548,5.253000249504112,5.124278021167911,5.157166911618939,5.1719446900986235,5.168916912177034,5.126444687937489,5.053861351156633,5.290305806831586,5.198222469124529,5.00005579304545,4.962500235706102,5.2355558042311,5.21341691429067
28,5.051778017724346,5.075000241049565,5.161000245134346,5.180611357176935,5.1156669096477945,4.9933057927248425,5.126444687937489,5.148889133447988,5.123722465585969,5.1821391350272785,5.154889133732973,4.748055781076093,5.069833574137495,5.274611361641695,5.0649724627954935,5.029555794446625,5.2542502495634835,5.174111356868202
29,5.124278021167911,5.096389130954372,4.78172244934184,5.324750252912054,5.167389134326691,5.104639131346226,5.226555803803623,5.136055799505104,5.208583580727766,5.149778022379096,5.16602802315093,5.100889131168111,5.19694469128606,5.203611358269376,5.092222464089799,5.117778020859178,5.238500248815399,5.238722471048176
30,5.035111350266056,5.169750245549949,4.654777998867858,5.580361376164041,5.136750243982533,5.181500246108044,5.1286113547070675,5.23116691513375,5.163778023044061,5.157416911630813,5.135166910573995,5.004555793259189,5.243000249029137,5.241500248957891,5.01050023798598,4.981028014363901,5.225111359290572,5.04072246164368
31,5.0628891293632075,5.099194686643184,4.720111335304359,5.3357224756554285,5.184389135134148,5.166389134279194,5.126444687937489,5.252278027247585,5.1216946877118765,5.2452502491360065,5.196222469029534,4.9180002335924655,5.22425024813856,5.169000245514326,5.085111352640928,5.035805794743484,5.2160558033049,5.177083579231597
32,5.027472461014339,5.090111352878416,5.107583575930524,5.2160558033049,5.144861355478901,5.134000243851915,5.129333576963593,5.244222471309412,5.092166908531604,5.123722465585969,5.153555800336309,4.875722453806601,5.18222246836457,5.223555803661131,5.088055797225226,5.040666906085486,5.228000248316675,5.204444691642291
33,5.0323335723563405,5.218305803411769,5.065833573947505,5.494389149858358,5.13600024394691,5.173305801274384,5.134389132759275,5.234944693090963,5.062916907142304,5.2370002487441525,5.101361353412762,5.001805793128571,5.17558357916035,5.3005558073184345,5.0601391292325895,5.043444683995201,5.233250248566037,5.227444692734732
34,5.039278017130628,5.097805797688326,5.08158357469559,5.15647246714151,5.029555794446625,5.217083581131495,5.125000243424438,5.2671113612854645,4.964889124708457,5.246750249207253,5.1607224673433745,5.08791690832974,5.156972467165259,5.239250248851022,5.053861351156633,5.049000239814632,4.627277997561678,5.2303891373190305
35,5.077472463389212,5.027472461014339,4.772778004472557,5.294333584800673,5.075389129956926,5.121833576607362,5.1112780205504444,5.106778020336706,5.105111353590877,5.205083580561525,5.135833577272327,4.930666900860766,5.234750248637283,5.204222469409514,5.045528017427487,5.053166906679204,5.251333582758282,5.2305280262145155
36,5.015666904898049,4.985278014565766,5.0281669054917675,5.203528024932084,5.12722246575221,5.073694685431999,5.1083891315243415,5.183611357319427,5.079722463496081,5.179250246001175,5.122222465514723,4.994972459470672,5.192444691072321,5.273805806047878,5.010194682415911,4.998333570741427,5.25427802734258,5.216361358874969
37,5.024000238627195,5.0871946860732145,5.09397246417292,5.4496947032910406,5.1860002463217825,5.29191691801922,5.125000243424438,5.25730580526417,5.218333581190866,5.16525024533621,5.188833579789692,5.040666906085486,5.1324724660015715,5.275416917235512,5.019361349517971,4.961805791228673,5.248250249278499,5.191250246571144
38,5.065666907272922,5.114194687355646,5.101028020063596,5.2445835824376745,5.165194689778016,5.122278021072916,5.159250245051226,5.1322502437687945,5.129583576975468,5.180000246036798,5.1967780246114765,5.0365002392209135,5.174889134682922,5.244500249100383,5.055250240111491,5.0323335723563405,5.2018335804071585,5.2051113583406226
39,5.00941690460119,5.053166906679204,4.837611340885309,5.249750249349745,5.224333581475851,5.163139134124827,5.1816113572244324,5.127889132450542,5.206333580620897,5.172583579017858,5.158555800573796,5.067083574006877,5.145222466607164,5.276000250596553,5.0038613487817605,5.021916905194908,5.136750243982533,5.032500239030924
40,5.044833572950059,5.025389127582053,4.895222454732801,5.355778032163571,5.134444688317469,5.155861356001373,5.137278021785378,5.210166914136304,5.208278025157697,5.218250247853575,5.1726946901342465,4.898389121549877,5.17783357926722,5.261916916594297,5.094972464220417,5.071222463092353,5.19100024655927,5.174889134682922
41,5.021916905194908,5.043444683995201,5.208778025181446,5.249000249314122,5.130833577034839,5.1977502468798775,5.166000245371833,5.197611357984392,5.013611349244861,5.180028023815894,5.157000244944356,4.943333568129067,5.248250249278499,5.190333579860938,5.008028015646333,5.017750238330336,5.1822780239227635,5.158666911690185
42,4.958666902190695,5.09152801961237,4.7102780015039665,5.192333579955933,5.154916911512069,4.9927502371429,5.16963913443356,5.2073335806683945,5.2404169155731015,5.1776669125926365,5.201416913720701,4.9180002335924655,5.214722469908237,5.2197502479248215,5.008139126762722,4.978250236454187,5.203305802699307,5.156528022699704
43,5.005250237736618,5.131500243733171,5.006805793366058,5.340222475869167,5.090111352878416,5.247694693696555,5.157028022723453,5.201278024825215,5.10605579808018,5.147722466725908,5.180694690514226,5.002472459826903,5.161528022937191,5.185139135169771,4.9771669030693975,5.025444683140247,5.206416913958188,5.176305801416876
44,5.0323335723563405,5.16466691197517,5.044194684030824,5.191833579932184,5.179222468222077,5.229250248376047,5.146166911096467,5.2287502483522985,5.135278021690383,5.131472465954074,5.169000245514326,5.119944687628756,5.233250248566037,5.227305803839246,5.086500241595786,5.074000241002068,5.199722469195775,5.179222468222077
