,Nose,Neck,Right_shoulder,Right_elbow,Right_wrist,Left_shoulder,Left_elbow,Left_wrist,Right_hip,Right_knee,Right_ankle,Left_hip,Left_knee,Left_ankle,Right_eye,Left_eye,Right_ear,Left_ear
64,4.979833569862724,5.097889131025618,5.361555810215779,5.011278015800699,5.157222467177133,5.163750245264964,5.173500245728064,5.263250249990961,5.014305793722289,5.294861362603519,5.188111357533166,5.067750240705209,5.162194689635523,5.374861366403315,5.073305796524639,4.985805792368612,5.149972466832777,5.684472492220165
65,5.059416906976063,5.070528018614923,5.008028015646333,5.2036946916066675,5.211639136428453,5.075389129956926,5.151750244694995,5.225055803732377,5.213000247604214,5.147750244505005,5.154222467034641,5.064305796097162,5.110666909410307,5.311444696724518,5.118666909790287,5.050389128769489,5.149972466832777,5.632805823099463
66,4.951333568509047,5.171833578982235,4.832750229543308,5.063500240503345,5.160000245086849,5.083722463686071,5.151972466927772,5.249000249314122,5.024778016441915,5.082389130289408,5.151000244659372,5.124278021167911,5.232500248530414,5.1866669130201135,5.086666908270368,4.983139125575286,5.149972466832777,5.671194713811726
67,5.140166910811482,5.154000244801864,4.980611347677445,5.198944691381055,5.177166912568888,5.153611355894504,5.204944691666039,5.2695558058460135,5.130805799255742,5.048305795337202,5.194583580062802,5.188333579765943,5.27319469490774,5.263250249990961,5.160528022889694,5.023305794149766,5.149972466832777,5.7916669417560716
68,5.042055795040343,4.977278014185786,5.079139130135041,5.196055802354951,5.185944690763588,5.149028022343473,5.104778020241711,5.166000245371833,5.391916922768965,5.149833577937291,5.130139132557411,5.205083580561525,5.23400024860166,5.359278032329812,5.0137502381403465,4.990861348164294,5.149972466832777,5.359166921213424
69,4.954666902000705,5.149639133483611,5.116389131904321,5.256611360786741,5.1185002431157045,5.081055796892744,5.176444690312362,5.2546946940290375,5.149278022355348,5.148416911203336,5.179222468222077,5.0608057959309205,5.134500243875664,5.368222477199096,4.99313912605026,4.907778010884713,5.1102502427238505,5.2100835807990125
70,4.975250236311695,5.095166908674097,5.126500243495684,5.320694697163869,5.179222468222077,5.2517224716656425,5.177805801488122,5.184416912913244,5.079722463496081,5.175555801381253,5.264000250026584,5.04969468429206,5.419833590761603,5.280778028601262,4.959389124447221,4.919083566977254,5.1102502427238505,3.4230279403628727
71,4.9955280150526145,4.970666902760664,4.930000234162435,5.21683358111962,5.110666909410307,5.19713913573974,5.105500242498238,5.226500248245429,5.099944686678807,4.990194681465962,5.161555800716289,4.915389122357333,5.135861355051424,5.250500249385368,4.9351669010745045,4.930055789720629,4.9182224558252425,6.501472531025582
72,4.967333569269006,4.925583567285988,5.157222467177133,5.225166914848765,5.159861356191363,5.001083570872045,5.125000243424438,5.215250247711083,5.077111352260949,5.064278018318064,5.187333579718445,5.1136669095528,5.233250248566037,5.401389145441095,4.965139124720332,4.954278013093345,3.45036127499447,7.091500336828176
73,4.982444681097856,5.158555800573796,4.682972444651467,5.205694691701662,5.1866669130201135,5.045528017427487,5.174861356903825,5.159944689528654,4.844889119008763,5.21166691420755,5.267000250169076,5.0017780153494735,5.275305806119124,5.239250248851022,4.991528014862625,4.972389125064688,5.259778027603816,5.740916939345576
74,5.031639127878912,5.030944683401483,5.106805798115803,5.218389136749061,5.077500241168309,5.215389136606569,5.106555798103929,5.182111357248181,5.263805805572903,5.232666915204996,5.15550024487311,5.024694683104624,5.2460002491716295,5.258861360893611,4.917666900243299,4.903111343996392,5.259778027603816,5.76369471820524
75,5.001833570907668,5.07816690786664,4.941333568034072,5.202916913791947,5.347000253968872,5.264389138933944,5.158500245015603,5.207222469552006,4.973111347321214,5.0691391296600665,5.135889132830521,5.035111350266056,5.161500245158095,5.205944691713537,4.971694680587259,4.952722457463905,5.183611357319427,5.713222493585716
76,5.068444685182637,5.0830280192086414,5.101222464517276,5.181500246108044,5.166000245371833,5.138861355193916,5.172583579017858,5.11922246537223,5.311583585620004,5.134389132759275,5.228083581653967,5.197694691321683,5.168139134362314,5.202389135989102,5.026166905396773,5.032389127914535,5.201361358162507,5.769972496281197
77,5.077555796726503,5.05602801792621,4.979750236525433,5.246916915881835,5.117778020859178,5.171111356725709,5.126444687937489,5.148333577866045,5.272583583767603,5.005389126632104,5.1756669124976415,4.874305787072646,5.266250250133453,5.296778029361222,5.051083573246918,5.022611349672338,5.201361358162507,5.189389135371635
78,5.041444683900206,5.0281669054917675,4.917555789126911,5.294000251451507,5.197861357996266,5.121111354350837,5.143055799837586,5.128861354718942,5.004694682154675,5.089611352854667,5.115250242961338,4.90050023276126,5.161750245169969,5.267361361297339,5.054555795634061,4.990083570349573,5.201361358162507,3.462139053331662
79,5.028889127748294,5.1286113547070675,4.842028007761756,5.116555798578903,5.120666909885282,5.113111353970857,5.09972246444603,5.179222468222077,5.0026669042805825,5.130055799220119,5.162333578531009,5.098305797712075,5.150305800181942,5.138000244041905,4.96944468048039,4.9234169005164095,5.201361358162507,5.307639140988209
80,4.984416903413754,5.106944687011289,4.999111348556148,5.178500245965552,5.116333576346126,5.029555794446625,5.132944688246223,5.129333576963593,5.186111357438171,4.941472456929558,5.138000244041905,5.131500243733171,5.189639135383509,5.309889141095078,4.936916901157625,4.935639123319157,5.042805795075966,5.295472473743656
81,5.06705579622778,4.904611344067638,4.816166895422308,5.228055803874869,5.0998335755624185,5.22522247040696,5.145222466607164,5.127166910194015,5.185278024065256,4.899000232690014,5.124278021167911,5.117944687533761,5.152722466963395,5.238500248815399,5.176444690312362,5.043444683995201,5.042805795075966,5.229916915074378
82,5.0059446822140465,5.1056391313937235,5.053250240016496,5.2020558026399355,5.112000242806971,5.113278020645439,5.166722467628359,5.225750248209806,5.179166912663883,4.884000231977552,5.043444683995201,4.990722459268808,5.183055801737484,5.347222476201649,5.0532224622373985,4.955333568699037,5.042805795075966,5.150028022390971
83,4.960694680064787,4.9955280150526145,4.892361343485795,5.1977502468798775,5.082333574731213,5.094916908662222,5.12283357665486,5.200472469231398,4.917333566894134,4.74750022549415,4.8446946745550825,4.793750227690907,5.115528020752309,5.323889141760042,4.894972454720927,4.902972455100906,5.042805795075966,5.02619468317587
84,4.983278014470771,5.016361349375479,4.828305784887763,5.211750247544842,4.972139125052814,5.186389135229143,5.130055799220119,5.1402780219278705,4.995722459506295,4.794778005517501,4.898389121549877,5.125000243424438,5.1938058022480815,5.160000245086849,4.96563912474408,5.005250237736618,5.172611356796955,5.110416909398433
85,4.90030578830758,4.7432224475131886,4.870250231324462,5.174194690205493,5.071222463092353,4.9380002345424145,5.151833578032286,5.078305796762126,5.126416910158392,4.685500222549308,4.815083562037519,4.796778005612496,5.151194689113051,5.28177802864876,4.893944676894332,4.920916900397666,5.172611356796955,5.262305805501657
86,4.797389116752634,4.930000234162435,4.928944678556743,5.06441690721355,5.13891691075211,4.925500233948696,5.0385835726532,5.369361366142079,5.126583576832975,4.752389114615249,4.656194665601813,4.934666901050756,5.08675024160766,5.24375024906476,4.822916895742916,4.82316689575479,4.920944678176763,5.174944690241116
87,4.815083562037519,4.679444666706129,4.698694667620455,4.955750235385494,4.878722453949093,4.906278010813467,5.0628891293632075,5.182889135062902,4.84130578550523,4.629333553214868,4.672583555269132,4.792944672097089,5.174166912426395,5.208611358506864,4.850250230374513,4.791889116491398,4.920944678176763,4.462444656399182
88,4.645666887323992,4.735889113831541,4.819083562227509,4.895194676953704,4.849000230315141,4.884778009792272,4.9690002360148355,5.042750239517773,4.6887224449245775,4.678055777751271,4.65388910993675,4.708389112525361,5.074305796572136,5.188111357533166,4.780722449294343,4.690166889437629,4.921722455991484,4.846778007987369
89,4.652750220993767,4.610666885661582,4.790444671978346,4.777361338023588,4.665666888273941,4.787000227370299,4.771111337726729,4.864389119934963,4.733666891503768,4.6963057786180995,4.634000220103189,4.842333563331825,5.001083570872045,5.315333585798119,4.719528001943318,4.661416888072077,4.921722455991484,4.9434169014663585
90,4.668555777300045,4.746278003213875,4.783611338320447,4.657916887905836,4.749000225565396,4.793666894353615,4.82180578457903,4.796166894472359,4.63691688690839,4.740333558487085,4.702278001123987,4.85466689725096,5.049000239814632,5.182166912806375,4.70986133481751,4.682194666836747,4.921722455991484,5.007972460088139
91,4.647416887407113,4.702278001123987,4.7114724460051445,4.738972447311324,4.681139111231055,4.80883356174066,4.741389114092777,4.761778003950085,4.498889102574645,4.671972444128995,4.566916883583568,4.7030002233805135,5.071222463092353,5.2160280255258025,4.701416889971975,4.6299168865759075,4.921722455991484,4.945639123794131
92,4.693805778499356,4.7346668915512655,4.788833560790711,4.835194674103857,4.5178057701398044,4.807639117239483,4.805611339365391,4.883139120825541,4.781833560458229,4.800972450256166,4.6579446656849335,4.950000235112384,5.126444687937489,5.270000250311568,4.7485002255416475,4.6526668876564745,4.921722455991484,4.907278010860964
