,NoseX,NoseY,NeckX,NeckY,Right_shoulderX,Right_shoulderY,Right_elbowX,Right_elbowY,Right_wristX,Right_wristY,Left_shoulderX,Left_shoulderY,Left_elbowX,Left_elbowY,Left_wristX,Left_wristY,Right_hipX,Right_hipY,Right_kneeX,Right_kneeY,Right_ankleX,Right_ankleY,Left_hipX,Left_hipY,Left_kneeX,Left_kneeY,Left_ankleX,Left_ankleY,Right_eyeX,Right_eyeY,Left_eyeX,Left_eyeY,Right_earX,Right_earY,Left_earX,Left_earY
30,616.0,300.0,610.0,334.0,576.0,340.0,531.0,345.0,542.0,396.0,644.0,334.0,655.0,374.0,666.0,419.0,593.0,430.0,593,497,576,570,638.0,430.0,655,486,672,548,604.0,295.0,616.0,289.0,593.0,300.0,627.0,295.0
31,604.0,300.0,610.0,334.0,576.0,334.0,520.0,329.0,481.0,312.0,638.0,334.0,655.0,379.0,666.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,554,599.0,295.0,616.0,295.0,587.0,300.0,627.0,300.0
32,604.0,300.0,604.0,329.0,576.0,329.0,526.0,312.0,486.0,295.0,638.0,329.0,649.0,374.0,672.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,548,599.0,300.0,610.0,295.0,587.0,300.0,616.0,295.0
33,599.0,300.0,604.0,329.0,576.0,329.0,531.0,312.0,492.0,284.0,638.0,329.0,649.0,374.0,672.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,548,593.0,295.0,610.0,295.0,587.0,300.0,621.0,295.0
34,604.0,300.0,604.0,329.0,576.0,329.0,531.0,312.0,486.0,272.0,638.0,329.0,649.0,374.0,672.0,413.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,548,599.0,295.0,616.0,295.0,587.0,300.0,621.0,295.0
35,610.0,300.0,610.0,329.0,582.0,329.0,531.0,306.0,492.0,272.0,644.0,334.0,655.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,548,599.0,295.0,616.0,295.0,593.0,295.0,627.0,295.0
36,616.0,300.0,610.0,334.0,582.0,329.0,531.0,306.0,492.0,272.0,644.0,334.0,661.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,655,486,672,548,604.0,300.0,621.0,295.0,599.0,300.0,632.0,295.0
37,621.0,300.0,616.0,334.0,587.0,329.0,537.0,306.0,497.0,272.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,638.0,430.0,661,486,672,548,610.0,295.0,627.0,289.0,599.0,300.0,632.0,295.0
38,621.0,300.0,616.0,334.0,587.0,323.0,542.0,306.0,497.0,272.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,295.0,599.0,300.0,632.0,295.0
39,621.0,300.0,621.0,334.0,587.0,323.0,542.0,306.0,497.0,272.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
40,621.0,300.0,621.0,334.0,587.0,323.0,542.0,306.0,503.0,272.0,649.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,492,672,548,616.0,295.0,627.0,295.0,604.0,300.0,638.0,295.0
41,621.0,300.0,621.0,334.0,587.0,323.0,542.0,306.0,503.0,272.0,655.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,430.0,661,492,672,548,616.0,289.0,627.0,289.0,604.0,295.0,638.0,295.0
42,621.0,300.0,621.0,334.0,587.0,323.0,542.0,306.0,497.0,272.0,649.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,632.0,289.0,604.0,300.0,638.0,295.0
43,621.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,272.0,655.0,334.0,666.0,385.0,677.0,424.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,627.0,289.0,604.0,300.0,638.0,295.0
44,621.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,272.0,655.0,334.0,666.0,379.0,677.0,419.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,616.0,295.0,627.0,295.0,604.0,300.0,638.0,295.0
45,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,492.0,272.0,655.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,435.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
46,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,492.0,278.0,649.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,497,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
47,616.0,300.0,621.0,334.0,587.0,329.0,542.0,306.0,497.0,278.0,649.0,334.0,666.0,385.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
48,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,492.0,278.0,655.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,497,576,570,638.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,638.0,295.0
49,616.0,300.0,621.0,340.0,587.0,329.0,542.0,306.0,497.0,278.0,649.0,334.0,666.0,379.0,677.0,424.0,599.0,430.0,587,503,576,570,644.0,430.0,661,486,672,548,610.0,295.0,621.0,295.0,604.0,300.0,632.0,295.0
