,NoseX,NoseY,NoseZ,NeckX,NeckY,NeckZ,Right_shoulderX,Right_shoulderY,Right_shoulderZ,Right_elbowX,Right_elbowY,Right_elbowZ,Right_wristX,Right_wristY,Right_wristZ,Left_shoulderX,Left_shoulderY,Left_shoulderZ,Left_elbowX,Left_elbowY,Left_elbowZ,Left_wristX,Left_wristY,Left_wristZ,Right_hipX,Right_hipY,Right_hipZ,Right_kneeX,Right_kneeY,Right_kneeZ,Right_ankleX,Right_ankleY,Right_ankleZ,Left_hipX,Left_hipY,Left_hipZ,Left_kneeX,Left_kneeY,Left_kneeZ,Left_ankleX,Left_ankleY,Left_ankleZ,Right_eyeX,Right_eyeY,Right_eyeZ,Left_eyeX,Left_eyeY,Left_eyeZ,Right_earX,Right_earY,Right_earZ,Left_earX,Left_earY,Left_earZ
411,-0.01125701330602169,-0.43842604756355286,4.72272253036499,0.046080172061920166,-0.26022717356681824,4.7133612632751465,-0.1613895446062088,-0.2672864496707916,4.841222286224365,-0.22762714326381683,0.033803541213274,5.003166675567627,-0.25810131430625916,0.2471226006746292,4.951167106628418,0.16522902250289917,-0.2591429054737091,4.693722248077393,0.26236915588378906,0.0005690634134225547,4.8591389656066895,0.2957911491394043,0.2205388844013214,4.969417095184326,-0.10061340779066086,0.23714157938957214,4.751194477081299,-0.09991399943828583,0.5905143618583679,4.718166828155518,-0.1568252146244049,0.9948134422302246,4.704305648803711,0.13616631925106049,0.2378888726234436,4.766166687011719,0.14585451781749725,0.6050687432289124,5.105278015136719,0.18278512358665466,0.9716339111328125,5.192444801330566,-0.04368000477552414,-0.4818980097770691,4.8445281982421875,0.019824588671326637,-0.46408963203430176,4.665500164031982,-0.07340069860219955,-0.4685220718383789,5.046916961669922,0.11692175269126892,-0.5047518014907837,5.074277877807617
412,-0.011300645768642426,-0.44012537598609924,4.74102783203125,0.04578226059675217,-0.25854477286338806,4.682888984680176,-0.15909117460250854,-0.26347997784614563,4.77227783203125,-0.22964921593666077,0.03410382568836212,5.047611236572266,-0.26020529866218567,0.24913710355758667,4.991528034210205,0.16465991735458374,-0.25825032591819763,4.677555561065674,0.23523233830928802,0.0005816561751998961,4.9666666984558105,0.29144930839538574,0.21730166673660278,4.896472454071045,-0.10156694054603577,0.23938901722431183,4.796222686767578,-0.09973282366991043,0.589443564414978,4.709611415863037,-0.15500837564468384,0.9832884073257446,4.649805545806885,0.10649778693914413,0.2306876927614212,4.621889114379883,0.14518313109874725,0.6022835373878479,5.081778049468994,0.18477599322795868,0.9822167754173279,5.249000072479248,-0.043690025806427,-0.48200854659080505,4.845639228820801,0.019967880100011826,-0.4674440920352936,4.699222564697266,-0.07253413647413254,-0.46299079060554504,4.98733377456665,0.07840441912412643,-0.4752858281135559,4.778055667877197
413,-0.011321435682475567,-0.4409351050853729,4.749750137329102,0.046193961054086685,-0.2608697712421417,4.725000381469727,-0.15885505080223083,-0.2630889415740967,4.765194892883301,-0.22509576380252838,0.03342762216925621,4.947527885437012,-0.25783196091651917,0.2468647062778473,4.946000099182129,0.169625386595726,-0.26603808999061584,4.818611145019531,0.2337799072265625,0.0005780647625215352,4.936000347137451,0.2964971363544464,0.22106526792049408,4.981277942657471,-0.09782694280147552,0.23057399690151215,4.6196112632751465,-0.09906458854675293,0.6113767623901367,4.678055763244629,-0.15162749588489532,0.9618419408798218,4.548388957977295,0.11096347123384476,0.24036091566085815,4.815694808959961,0.147944837808609,0.6137403249740601,5.178444862365723,0.1845647692680359,0.9810940027236938,5.243000030517578,-0.04392920807003975,-0.48464733362197876,4.872167110443115,0.019954897463321686,-0.4671401381492615,4.6961669921875,-0.0728755071759224,-0.465169757604599,5.010805606842041,0.07891720533370972,-0.4783943295478821,4.809305667877197
414,-0.011320177465677261,-0.41460976004600525,4.749222278594971,0.045653536915779114,-0.2578178644180298,4.669722557067871,-0.15547694265842438,-0.2574942708015442,4.663861274719238,-0.21886906027793884,0.032502930611371994,4.810667037963867,-0.25977668166160583,0.2487267255783081,4.983305931091309,0.16771762073040009,-0.2630459666252136,4.764416694641113,0.26792317628860474,0.0005811096634715796,4.962000370025635,0.29982542991638184,0.2235468029975891,5.037194728851318,-0.09581635147333145,0.22583512961864471,4.524666786193848,-0.10085047036409378,0.5960491299629211,4.762389183044434,-0.15690022706985474,0.9692490100860596,4.7065558433532715,0.1091245785355568,0.23637764155864716,4.735888957977295,0.14456650614738464,0.5997254848480225,5.060194492340088,0.18667885661125183,0.9923319220542908,5.303055763244629,-0.04368501529097557,-0.4819532632827759,4.845083713531494,0.019832495599985123,-0.4642747640609741,4.667361259460449,-0.07279471307992935,-0.4646540582180023,5.005250453948975,0.07744675129652023,-0.4694804847240448,4.7196946144104
415,-0.011237546801567078,-0.4376678764820099,4.714555740356445,0.04591207206249237,-0.259277880191803,4.6961669921875,-0.1592939794063568,-0.26381585001945496,4.7783613204956055,-0.23343555629253387,0.034666113555431366,5.130833625793457,-0.2594899535179138,0.24845218658447266,4.9778056144714355,0.17123784124851227,-0.2685670554637909,4.86441707611084,0.23696370422840118,0.0005859372904524207,5.003222465515137,0.3001147508621216,0.22376252710819244,5.042055606842041,-0.10129929333925247,0.2387581765651703,4.783583641052246,-0.09925694018602371,0.6125638484954834,4.68713903427124,-0.15321746468544006,0.9719278812408447,4.596083641052246,0.11255784332752228,0.24381454288959503,4.884889125823975,0.14813371002674103,0.6145238280296326,5.185055732727051,0.1810210943222046,0.9622568488121033,5.142333507537842,-0.04347187653183937,-0.47960183024406433,4.821444511413574,0.01993931643664837,-0.46677538752555847,4.692500114440918,-0.07301851361989975,-0.4660826027393341,5.020638942718506,0.0782216340303421,-0.4741778075695038,4.766916751861572
416,-0.011261118575930595,-0.41244667768478394,4.72444486618042,0.0459001250565052,-0.23323437571525574,4.694944858551025,-0.15814663469791412,-0.2619157135486603,4.7439446449279785,-0.23604148626327515,0.035053107887506485,5.188111305236816,-0.25950878858566284,0.2484702318906784,4.9781670570373535,0.16985224187374115,-0.26639387011528015,4.8250555992126465,0.26378655433654785,0.0005721375928260386,4.88538932800293,0.3009001314640045,0.19078469276428223,5.05525016784668,-0.10422340780496597,0.24565020203590393,4.921667098999023,-0.09925635159015656,0.5866275429725647,4.6871113777160645,-0.1567983627319336,0.9946431517601013,4.703500270843506,0.11295212805271149,0.2446686029434204,4.902000427246094,0.14526090025901794,0.6026061773300171,5.084500312805176,0.18467038869857788,0.9816554188728333,5.246000289916992,-0.0436902716755867,-0.4820112884044647,4.845666885375977,0.01990603096783161,-0.4659962058067322,4.684667110443115,-0.07308760285377502,-0.46652358770370483,5.025389194488525,0.078990139067173,-0.47883644700050354,4.813750267028809
417,-0.011121678166091442,-0.4331551492214203,4.665944576263428,0.0461331307888031,-0.26052623987197876,4.718778133392334,-0.15749472379684448,-0.26083603501319885,4.72438907623291,-0.2229030728340149,0.03310199826955795,4.899333477020264,-0.2613622844219208,0.2502448558807373,5.0137224197387695,0.16345523297786713,-0.2563609182834625,4.643333435058594,0.23518498241901398,0.0005815390613861382,4.965666770935059,0.29800668358802795,0.18895010650157928,5.006639003753662,-0.09935693442821503,0.23418013751506805,4.691861152648926,-0.09818105399608612,0.6059240698814392,4.636333465576172,-0.15471667051315308,0.9814380407333374,4.641055583953857,0.11110363155603409,0.2406645268201828,4.821777820587158,0.14895905554294586,0.6179477572441101,5.213944911956787,0.18253087997436523,0.9702824354171753,5.185222625732422,-0.04299977049231529,-0.4743933379650116,4.769083499908447,0.019832024350762367,-0.4642637073993683,4.667250156402588,-0.07216286659240723,-0.4606209397315979,4.961805820465088,0.08193925023078918,-0.49671390652656555,4.993472576141357
418,-0.011202454566955566,-0.41029807925224304,4.699833393096924,0.045231789350509644,-0.25543612241744995,4.626583576202393,-0.1560909003019333,-0.2585110664367676,4.682278156280518,-0.1991548240184784,0.0005835332558490336,4.982694625854492,-0.25700947642326355,0.24607722461223602,4.930222511291504,0.16690699756145477,-0.26177462935447693,4.741389274597168,0.23450613021850586,0.0005798604688607156,4.951333522796631,0.3018607497215271,0.19139377772808075,5.071389198303223,-0.1029551699757576,0.2426610141992569,4.8617777824401855,-0.09771164506673813,0.5774979591369629,4.614166736602783,-0.1552213579416275,0.9588778018951416,4.656194686889648,0.11451898515224457,0.2480626106262207,4.970000267028809,0.14794959127902985,0.6137600541114807,5.1786112785339355,0.18453837931156158,0.9809537529945374,5.242250442504883,-0.043430302292108536,-0.4791431427001953,4.81683349609375,0.019993847236037254,-0.4680519700050354,4.705333709716797,-0.07254382967948914,-0.4630526602268219,4.988000392913818,0.08160513639450073,-0.4946885108947754,4.973111152648926
419,-0.011211724951863289,-0.41063761711120605,4.7037224769592285,0.04670043662190437,-0.263729989528656,4.776805877685547,-0.15341192483901978,-0.2540742754936218,4.601916790008545,-0.22579844295978546,0.03353197127580643,4.962972640991211,-0.2514707148075104,0.24077405035495758,4.823972225189209,0.17303119599819183,-0.2713797092437744,4.915361404418945,0.23434826731681824,-0.026796650141477585,4.948000431060791,0.30561065673828125,0.1937713772058487,5.1343889236450195,-0.09965517371892929,0.23488305509090424,4.705944538116455,-0.1009175255894661,0.6228121519088745,4.7655558586120605,-0.15520375967025757,0.9845278859138489,4.655666828155518,0.11166305094957352,0.24187630414962769,4.84605598449707,0.14628225564956665,0.6068431735038757,5.120250225067139,0.1842479556798935,0.97940993309021,5.234000205993652,-0.043089184910058975,-0.4753797948360443,4.779000282287598,0.020194504410028458,-0.4727492928504944,4.752555847167969,-0.07201783359050751,-0.4596951901912689,4.951833724975586,0.08195976167917252,-0.496838241815567,4.994722366333008
420,-0.011192722246050835,-0.4099416434764862,4.6957502365112305,0.045727405697107315,-0.2323567271232605,4.6772780418396,-0.1533295214176178,-0.2539377808570862,4.59944486618042,-0.22772446274757385,0.033817995339632034,5.005305767059326,-0.26222386956214905,0.2510697841644287,5.030250072479248,0.1698942929506302,-0.2664598226547241,4.826250076293945,0.23565861582756042,0.0005827101995237172,4.9756669998168945,0.3016127347946167,0.19123652577400208,5.067222595214844,-0.09806988388299942,0.23114658892154694,4.6310834884643555,-0.09778576344251633,0.6034845113754272,4.617666721343994,-0.1545981615781784,0.9806861877441406,4.637500286102295,0.10863174498081207,0.23531010746955872,4.714500427246094,0.14641955494880676,0.6074127554893494,5.12505578994751,0.18790507316589355,0.9988501071929932,5.337889194488525,-0.04376140236854553,-0.4505717158317566,4.853555679321289,0.01973535493016243,-0.431164413690567,4.644500255584717,-0.07255635410547256,-0.4631326198577881,4.988861560821533,0.07617276161909103,-0.4617575705051422,4.642055988311768
